time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.13561906773389593,-0.1281644863764223,11.371120543750918,6.181678751614562,6.223862853377508,0.0,0.3591880750953174,-0.44489029036550076,2.257926796873429,-0.14730248699815107,-0.0878128328886103,0.0,425.08926654908254,424.04376919796084,422.9361306944816,424.0188319345918
1.2600000000000007,0.1584556444569561,-0.15705543578466297,11.510148262136012,6.172638640259333,6.218267333879615,0.0,0.4025810678703614,-0.5190479269742139,2.375929819996425,-0.15842158495638745,-0.10730766219642712,0.0,450.862384794994,449.2771566962092,448.99720143338067,448.0729721133793
1.3200000000000007,0.18415352803342183,-0.1908174963554696,11.658244624456675,6.162818860172241,6.211927064386963,0.0,0.4547192948393673,-0.607405894620574,2.5600039834805624,-0.17700745673016247,-0.10258655568863298,0.0,470.4787291818563,470.8350082528365,470.8055341235173,469.34106649247946
1.3800000000000008,0.2127715749488524,-0.22951653849633363,11.812495224870556,6.15223468921096,6.205665638971864,0.0,0.4997713807093251,-0.6835095149834187,2.5814321510052394,-0.17522196859203576,-0.1081532682257126,0.0,420.1738117911118,419.6807109303061,420.61711935064073,420.73980939556594
1.4400000000000008,0.24428830055455875,-0.2731091862427597,11.968999904732541,6.141433858033597,6.199339573466386,0.0,0.5513834633382225,-0.7705673777371419,2.6350299962264816,-0.19189816335073306,-0.10049041573632563,0.0,430.8733971878076,431.51061120516505,432.60708745126925,431.16790810549315
1.5000000000000009,0.2790870074364304,-0.3222460906685513,12.129434476859538,6.1299551253186255,6.193623918643901,0.0,0.6091317170593736,-0.868428862940359,2.7123265375280865,-0.19016714361761178,-0.08645147828644495,0.0,440.1038137490831,441.2563492861899,439.36980744029586,439.4771950643658
1.560000000000001,0.3178498085414405,-0.378143951472789,12.298679351650552,6.1188376968486935,6.188242377681572,0.0,0.6835351210859263,-0.9960769115812175,2.9282742176024965,-0.17699639904539205,-0.09711703549238765,0.0,483.78797235952396,482.9781771268092,483.3098643023662,484.2711162032559
1.620000000000001,0.36126422706761346,-0.4420611211520133,12.481390103007636,6.108002598986079,6.1830498328933,0.0,0.7642070380472373,-1.1356773583635225,3.161062928502718,-0.18893847833298816,-0.07106224197570912,0.0,489.4168247399739,491.3464921764756,490.7140001613899,489.79835722776573
1.680000000000001,0.4091771471020868,-0.513817002098144,12.673496977198845,6.096528078921203,6.178758618930306,0.0,0.8332787039976024,-1.2572621779508744,3.241909233026778,-0.19629171572559379,-0.07245180028526857,0.0,446.3283730391534,446.21103421441705,446.49037254854767,445.85448670016234
1.740000000000001,0.46110976558520567,-0.5927270005368998,12.868442183476127,6.084746998686461,6.174599468695639,0.0,0.8981691377842589,-1.3741030317776508,3.2558611410582055,-0.1964706488831871,-0.06369588977297921,0.0,424.83750592176193,425.583723516431,426.0685134988018,426.013719333624
1.8000000000000012,0.5168230163114927,-0.6785250873115276,13.062513155144204,6.072866269484557,6.170668827752472,0.0,0.9592494620920324,-1.4868061813070503,3.212941668214441,-0.20128274104761668,-0.06941051164068379,0.0,406.9918229404222,406.47636957498077,407.4932609323461,407.02051544617177
1.8600000000000012,0.5769816645215241,-0.7726124322346765,13.260118577228711,6.061117096755815,6.167065190728135,0.0,1.0463871159842792,-1.6506324172606688,3.3729146285015608,-0.1866850426822914,-0.04595325682015432,0.0,472.9633711358982,474.7641330988625,473.1690476027973,474.25649814058386
1.9200000000000013,0.6421583479318492,-0.8762531386800468,13.464884137835055,6.050147088384541,6.16478778153099,0.0,1.1263559509245016,-1.805081562409241,3.451893101130895,-0.1760786837478104,-0.025465377903535192,0.0,449.12794481969064,450.78588439917326,450.8122352126625,451.6365810843874
1.9800000000000013,0.7127220133066887,-0.9904573206181511,13.67881365254091,6.039437027395968,6.163603171636961,0.0,1.2257968736086433,-2.002807572260517,3.677786593234343,-0.1838399302949578,-0.010233881611819547,0.0,496.93789680825864,498.0532546744219,496.68111179363405,496.0843748446042
2.0400000000000014,0.7887920824139718,-1.115820114129425,13.902337132197406,6.028534256824042,6.163172233632768,0.0,1.3098382085319142,-2.176962754943715,3.7721452316794473,-0.17777170741680245,-0.0016876247122502145,0.0,459.13698551443446,459.8146872900005,459.77733602235907,460.2271460580109
2.1000000000000014,0.8697863547826826,-1.2516073411172994,14.130486537108746,6.017690007429117,6.162925112180567,0.0,1.3899097568616217,-2.3502393710324703,3.832091769345718,-0.18743787704638792,-0.009488185731183627,0.0,451.4010408819606,450.7711347289312,450.4704760856132,449.6568162226987
2.1600000000000015,0.9550691338160192,-1.3968812889074718,14.358040874502617,6.006964995149989,6.162339706011469,0.0,1.452880174579687,-2.4931225990957193,3.7528624572124407,-0.16543247595652646,-0.010299421235614465,0.0,404.88715349890595,404.8142661075082,403.72803971642605,405.6741120901877
2.2200000000000015,1.0447508445275155,-1.5522909900370812,14.58566308194212,5.996688154949171,6.16152046310771,0.0,1.5364862277779805,-2.6880952819046424,3.8336466162786396,-0.18673995534861168,-0.021387656855377402,0.0,459.1634065034138,458.2829246056017,461.1074569530115,459.39339048058
2.2800000000000016,1.1399513387975964,-1.7207557060493968,14.821879422840622,5.9851666998586275,6.159843559839629,0.0,1.6368685226178161,-2.9284489120364787,4.038639880440498,-0.20550785399953392,-0.046195882640816206,0.0,499.9670254169615,498.15589467485205,500.7235270216827,499.3243636124177
2.3400000000000016,1.2410062362195518,-1.903429103473049,15.068670531985536,5.972424082250228,6.157274272196084,0.0,1.7317793566267836,-3.161775700591361,4.186237641402327,-0.23187831501704256,-0.03680872244574232,0.0,486.0051591122194,486.707452732442,486.0222232797871,484.0002778971884
2.4000000000000017,1.3474911733790007,-2.09963492340034,15.3218426529328,5.95808128861146,6.155726724331927,0.0,1.8177839218729388,-3.3796192446651134,4.251622522325134,-0.2598777332344244,-0.009828700471154911,0.0,462.21729155103577,464.3387597263087,464.26605062115937,462.00789815501616
2.4600000000000017,1.4588084353494537,-2.308339667984036,15.576263823812768,5.942486551022412,6.156081795601498,0.0,1.892713871969203,-3.5784727623176393,4.228246314587152,-0.2599813484081066,0.026446237900547655,0.0,434.4513240632481,437.4827379818526,437.1479795949531,437.0701274384787
2.520000000000002,1.5750697310430808,-2.530492312973734,15.832635051754508,5.926847178173816,6.1572660940765545,0.0,1.982348951315107,-3.8279482523890755,4.31595432386672,-0.26203814232131356,0.0008740232229829878,0.0,476.4290237436937,474.4694692222063,474.6811906187217,474.45963538061795
2.580000000000002,1.6968112475942123,-2.7683097121713844,16.095101038873256,5.911377854927283,6.157757373260409,0.0,2.0754804751577023,-4.100597254290536,4.431114668457297,-0.25051361264403554,0.01982388198505907,0.0,486.16614153172173,487.58404708292306,486.54360567827416,487.3451830449531
